Date,Australia,Brazil,Canada,Germany,France,Hongkong,Japan,Malaysia,US,India,Close
2020-04-22,0.836,6.93,0.61,-0.46,0.124,0.62,-0.006,2.96,0.63,6.22,10617.19043
2020-04-23,0.872,7.19,0.6,-0.42,0.078,0.66,-0.006,2.96,0.61,6.06,10564.049805
2020-04-24,0.872,7.28,0.58,-0.46,0.026,0.62,-0.02,2.92,0.6,6.17,10423.459961
2020-04-27,0.907,8.49,0.61,-0.47,0.024,0.65,-0.034,2.92,0.67,6.15,10452.169922
2020-04-28,0.922,7.72,0.57,-0.45,0.007,0.63,-0.045,2.93,0.62,6.14,10501.150391
2020-04-30,0.886,7.58,0.54,-0.51,-0.105,0.55,-0.036,2.88,0.64,6.11,10721.780273
2020-05-08,0.89,7.66,0.58,-0.56,-0.035,0.61,0.002,2.84,0.69,5.97,11001.580078
2020-05-12,0.956,8.13,0.55,-0.51,-0.024,0.61,-0.003,2.87,0.69,6.16,11015.55957
2020-05-13,0.956,8.16,0.55,-0.53,-0.045,0.57,0.003,2.87,0.64,6.1,11074.589844
2020-05-14,0.897,8.13,0.53,-0.55,-0.039,0.55,-0.003,2.89,0.63,6.06,10962.150391
2020-05-15,0.908,7.99,0.54,-0.55,-0.021,0.55,0.001,2.89,0.64,6.08,10964.889648
2020-05-19,0.978,7.78,0.6,-0.48,-0.012,0.62,0.008,2.92,0.7,6.04,11052.849609
2020-05-20,0.948,7.72,0.56,-0.46,-0.034,0.63,0.009,2.88,0.68,6.04,10948.480469
2020-05-21,0.912,7.47,0.55,-0.47,-0.052,0.61,0.004,2.82,0.68,6.03,10845.400391
2020-05-22,0.868,7.4,0.51,-0.5,-0.036,0.74,-0.001,2.79,0.66,5.96,10604.969727
2020-05-27,0.879,7.04,0.54,-0.46,-0.015,0.69,0.007,2.79,0.68,5.98,10682.700195
2020-05-28,0.879,7.03,0.56,-0.43,-0.057,0.72,0.005,2.76,0.7,5.99,10653.490234
2020-05-29,0.885,6.96,0.53,-0.43,-0.078,0.68,0.009,2.75,0.65,6.01,10746.080078
2020-06-02,0.907,6.81,0.54,-0.42,-0.047,0.6,0.013,2.76,0.68,6.0,11112.5
2020-06-03,0.968,6.7,0.62,-0.38,0.011,0.64,0.018,2.77,0.77,6.03,11108.360352
2020-06-04,1.023,6.8,0.67,-0.36,-0.012,0.66,0.034,2.84,0.82,5.8,11139.259766
2020-06-05,1.094,6.82,0.73,-0.31,0.023,0.7,0.049,2.9,0.91,5.82,11180.599609
2020-06-09,1.052,6.78,0.64,-0.34,0.074,0.63,0.025,2.98,0.84,5.78,11284.240234
2020-06-10,1.022,6.67,0.57,-0.33,0.075,0.61,0.031,3.02,0.75,5.77,11335.860352
2020-06-12,0.913,6.67,0.53,-0.42,-0.038,0.57,0.021,2.95,0.71,5.8,11251.709961
2020-06-15,0.865,6.7,0.51,-0.45,-0.038,0.56,0.011,2.94,0.71,5.79,11192.269531
2020-06-16,0.92,6.81,0.55,-0.43,-0.045,0.59,0.028,2.93,0.75,5.85,11398.969727
2020-06-17,0.921,6.67,0.53,-0.37,-0.045,0.74,0.027,2.91,0.74,5.84,11420.839844
2020-06-18,0.886,6.87,0.52,-0.39,-0.071,0.69,0.022,2.92,0.71,5.82,11494.549805
2020-06-19,0.866,6.86,0.53,-0.41,-0.089,0.7,0.022,2.91,0.7,5.85,11668.129883
2020-06-22,0.872,6.91,0.54,-0.42,-0.118,0.71,0.02,2.91,0.71,5.88,11702.44043
2020-06-23,0.907,6.91,0.54,-0.42,-0.083,0.71,0.02,2.91,0.72,5.9,11794.009766
2020-06-24,0.929,6.86,0.54,-0.41,-0.102,0.69,0.025,2.91,0.69,5.92,11813.530273
2020-06-29,0.887,6.78,0.51,-0.47,-0.125,0.65,0.025,2.9,0.64,5.9,11752.360352
2020-06-30,0.878,6.71,0.52,-0.48,-0.119,0.65,0.042,2.89,0.66,5.89,11992.349609
2020-07-02,0.932,6.63,0.56,-0.41,-0.109,0.67,0.042,2.84,0.68,5.84,12269.490234
2020-07-06,0.934,6.39,0.55,-0.44,-0.118,0.7,0.043,2.83,0.69,5.84,12941.719727
2020-07-07,0.895,6.56,0.51,-0.45,-0.113,0.64,0.036,2.82,0.65,5.79,13163.980469
2020-07-08,0.88,6.5,0.57,-0.45,-0.129,0.65,0.018,2.73,0.67,5.78,13406.370117
2020-07-09,0.91,6.42,0.53,-0.44,-0.147,0.65,0.018,2.63,0.62,5.77,13754.740234
2020-07-10,0.871,6.42,0.55,-0.49,-0.145,0.57,0.018,2.65,0.65,5.76,13671.240234
2020-07-13,0.912,6.48,0.54,-0.46,-0.094,0.58,0.029,2.66,0.64,5.79,14149.139648
2020-07-14,0.923,6.5,0.54,-0.43,-0.129,0.49,0.024,2.69,0.63,5.83,13996.459961
2020-07-15,0.883,6.49,0.53,-0.46,-0.133,0.49,0.024,2.7,0.64,5.82,13734.129883
2020-07-16,0.894,6.52,0.5,-0.45,-0.158,0.48,0.014,2.65,0.62,5.81,12996.339844
2020-07-17,0.88,6.38,0.52,-0.46,-0.141,0.44,0.014,2.65,0.64,5.81,13114.94043
2020-07-20,0.9,6.25,0.51,-0.44,-0.166,0.46,0.025,2.65,0.62,5.8,13448.849609
2020-07-21,0.876,6.31,0.51,-0.46,-0.16,0.51,0.016,2.65,0.61,5.83,13536.169922
2020-07-22,0.902,6.32,0.51,-0.48,-0.185,0.51,0.016,2.64,0.6,5.81,13657.030273
2020-07-27,0.9,6.49,0.52,-0.47,-0.185,0.5,0.021,2.61,0.62,5.86,12976.870117
2020-07-28,0.933,6.56,0.47,-0.5,-0.194,0.48,0.027,2.6,0.59,5.85,13147.349609
2020-07-29,0.89,6.51,0.48,-0.51,-0.184,0.43,0.023,2.6,0.58,5.84,13557.44043
2020-07-30,0.87,6.35,0.45,-0.53,-0.218,0.43,0.023,2.57,0.55,5.83,13466.849609
2020-08-04,0.846,6.38,0.43,-0.54,-0.237,0.44,0.019,2.52,0.52,5.83,13860.459961
2020-08-05,0.836,6.48,0.5,-0.54,-0.201,0.44,0.014,2.43,0.55,5.83,13960.929688
2020-08-06,0.869,6.43,0.46,-0.53,-0.229,0.46,0.024,2.4,0.55,5.86,13863.129883
2020-08-07,0.844,6.52,0.48,-0.53,-0.215,0.42,0.014,2.45,0.57,5.89,13648.5
2020-08-11,0.885,6.66,0.56,-0.51,-0.197,0.45,0.034,2.55,0.64,5.9,13466.269531
2020-08-12,0.934,6.93,0.6,-0.45,-0.17,0.52,0.048,2.51,0.69,5.88,13308.519531
2020-08-13,0.904,7.03,0.64,-0.47,-0.17,0.5,0.04,2.52,0.71,5.9,13291.320313
2020-08-14,0.95,7.04,0.61,-0.42,-0.121,0.52,0.054,2.51,0.71,5.97,13489.009766
2020-08-17,0.916,7.16,0.58,-0.43,-0.157,0.52,0.05,2.51,0.69,5.98,13742.230469
2020-08-18,0.887,6.86,0.56,-0.47,-0.164,0.51,0.044,2.52,0.67,5.99,13768.169922
2020-08-19,0.882,6.99,0.58,-0.48,-0.186,0.46,0.034,2.52,0.68,6.01,13480.849609
2020-08-21,0.898,6.92,0.54,-0.51,-0.196,0.5,0.039,2.52,0.64,6.14,13478.0
2020-08-24,0.874,6.85,0.55,-0.49,-0.196,0.5,0.03,2.52,0.65,6.22,13666.69043
2020-08-25,0.904,6.88,0.59,-0.47,-0.191,0.52,0.038,2.52,0.69,6.16,13669.410156
2020-08-26,0.97,7.07,0.61,-0.42,-0.133,0.56,0.05,2.56,0.69,6.2,13428.400391
2020-08-27,0.935,6.35,0.66,-0.45,-0.111,0.54,0.05,2.58,0.74,6.15,13535.089844
2020-08-28,1.04,6.36,0.64,-0.39,-0.105,0.6,0.065,2.61,0.74,6.1,13851.320313
2020-09-01,0.992,6.82,0.58,-0.39,-0.117,0.59,0.051,2.6,0.68,5.94,13849.660156
2020-09-02,0.954,6.89,0.55,-0.45,-0.182,0.56,0.05,2.56,0.66,5.92,13887.429688
2020-09-03,0.93,6.84,0.54,-0.46,-0.194,0.55,0.04,2.56,0.63,5.9,13772.370117
2020-09-04,0.91,6.74,0.59,-0.48,-0.177,0.53,0.045,2.56,0.72,5.93,13656.660156
2020-09-08,0.994,6.88,0.57,-0.47,-0.164,0.54,0.045,2.59,0.69,6.06,13293.330078
2020-09-09,0.915,6.84,0.59,-0.51,-0.163,0.51,0.034,2.58,0.71,5.99,12861.75
2020-09-10,0.955,7.06,0.56,-0.47,-0.134,0.52,0.033,2.63,0.68,6.05,12742.849609
2020-09-11,0.934,7.14,0.55,-0.47,-0.191,0.52,0.029,2.64,0.67,6.04,12942.950195
2020-09-14,0.891,7.02,0.55,-0.5,-0.194,0.52,0.027,2.64,0.68,6.03,13021.990234
2020-09-15,0.889,7.06,0.55,-0.48,-0.208,0.53,0.027,2.64,0.68,6.03,13143.459961
2020-09-17,0.869,7.08,0.57,-0.47,-0.231,0.58,0.022,2.68,0.69,6.03,13015.19043
2020-09-18,0.913,7.29,0.58,-0.49,-0.22,0.57,0.023,2.67,0.7,6.01,13245.089844
2020-09-23,0.832,7.29,0.55,-0.51,-0.243,0.49,0.02,2.67,0.68,5.99,13110.070313
2020-09-24,0.832,7.17,0.55,-0.52,-0.233,0.46,0.019,2.67,0.67,5.99,12816.610352
2020-09-25,0.826,7.12,0.54,-0.52,-0.245,0.48,0.02,2.7,0.66,6.04,12814.169922
2020-09-28,0.802,7.08,0.55,-0.52,-0.252,0.48,0.036,2.7,0.67,6.06,12760.929688
2020-09-29,0.807,7.54,0.54,-0.54,-0.269,0.47,0.031,2.7,0.66,6.04,12900.700195
2020-09-30,0.816,7.34,0.57,-0.55,-0.241,0.47,0.027,2.66,0.69,6.02,12907.450195
2020-10-09,0.833,7.69,0.63,-0.54,-0.273,0.57,0.032,2.6,0.79,5.94,13289.259766
2020-10-13,0.83,7.52,0.59,-0.55,-0.293,0.58,0.028,2.61,0.74,5.9,13798.580078
2020-10-14,0.82,7.53,0.58,-0.57,-0.304,0.54,0.03,2.57,0.73,5.9,13691.040039
2020-10-15,0.745,7.67,0.57,-0.62,-0.333,0.51,0.023,2.56,0.74,5.9,13624.889648
2020-10-16,0.705,7.68,0.57,-0.62,-0.347,0.51,0.024,2.56,0.76,5.94,13532.730469
2020-10-19,0.735,7.51,0.58,-0.62,-0.341,0.52,0.025,2.56,0.78,5.94,13421.19043
2020-10-20,0.742,7.39,0.61,-0.63,-0.322,0.54,0.024,2.56,0.81,5.93,13603.879883
2020-10-21,0.785,7.48,0.61,-0.58,-0.312,0.59,0.034,2.56,0.83,5.91,13467.910156
2020-10-22,0.795,7.56,0.65,-0.58,-0.286,0.57,0.034,2.57,0.87,5.92,13396.179688
2020-10-23,0.84,7.6,0.64,-0.57,-0.297,0.58,0.04,2.58,0.85,5.84,13128.459961
2020-10-26,0.792,7.59,0.62,-0.58,-0.292,0.54,0.035,2.61,0.81,5.83,13191.25
2020-10-27,0.788,7.57,0.6,-0.59,-0.328,0.55,0.03,2.63,0.79,5.85,13269.650391
2020-10-28,0.769,7.48,0.59,-0.64,-0.326,0.55,0.025,2.63,0.79,5.86,13388.099609
2020-11-04,0.779,7.56,0.61,-0.65,-0.36,0.55,0.042,2.69,0.78,5.89,13659.5
2020-11-05,0.729,7.49,0.61,-0.65,-0.361,0.55,0.023,2.68,0.79,5.86,13894.259766
2020-11-06,0.741,7.34,0.64,-0.65,-0.351,0.49,0.022,2.67,0.83,5.87,13838.419922
2020-11-09,0.757,7.16,0.75,-0.64,-0.255,0.53,0.022,2.61,0.96,5.88,14141.150391
2020-11-10,0.907,7.24,0.77,-0.5,-0.244,0.57,0.038,2.64,0.98,5.92,13993.339844
2020-11-12,0.902,7.61,0.72,-0.5,-0.287,0.64,0.033,2.67,0.88,5.9,13792.070313
2020-11-13,0.869,7.47,0.73,-0.54,-0.307,0.69,0.027,2.66,0.89,5.88,13754.549805
2020-11-17,0.945,7.46,0.7,-0.55,-0.327,0.72,0.027,2.65,0.87,5.88,13732.519531
2020-11-18,0.875,7.6,0.7,-0.57,-0.322,0.69,0.023,2.65,0.88,5.88,13658.200195
2020-11-19,0.875,7.66,0.68,-0.57,-0.336,0.68,0.017,2.67,0.86,5.88,13777.450195
2020-11-20,0.851,7.79,0.66,-0.57,-0.347,0.66,0.018,2.67,0.83,5.88,13852.419922
2020-11-24,0.882,7.77,0.72,-0.58,-0.331,0.7,0.028,2.67,0.88,5.88,13902.540039
2020-11-25,0.922,7.72,0.7,-0.57,-0.336,0.71,0.023,2.68,0.88,5.89,13656.089844
2020-11-27,0.893,7.57,0.67,-0.59,-0.342,0.69,0.035,2.75,0.84,5.91,13690.879883
2020-12-01,0.909,7.42,0.74,-0.56,-0.283,0.66,0.025,2.8,0.92,5.93,13930.370117
2020-12-02,0.974,7.3,0.76,-0.52,-0.285,0.7,0.029,2.79,0.95,5.92,13961.580078
2020-12-03,1.008,7.14,0.74,-0.54,-0.313,0.71,0.028,2.81,0.92,5.93,13970.679688
2020-12-04,0.984,7.06,0.8,-0.55,-0.306,0.69,0.029,2.8,0.97,5.9,14026.660156
2020-12-07,1.03,7.05,0.76,-0.58,-0.34,0.73,0.029,2.91,0.94,5.92,13973.480469
2020-12-08,1.017,7.4,0.74,-0.6,-0.368,0.71,0.023,2.91,0.92,5.94,13973.889648
2020-12-09,1.02,7.44,0.75,-0.6,-0.361,0.77,0.026,2.9,0.95,5.92,13716.530273
2020-12-10,0.982,7.41,0.74,-0.62,-0.357,0.76,0.022,2.89,0.92,5.92,13731.339844
2020-12-11,0.981,7.33,0.71,-0.63,-0.382,0.75,0.022,2.89,0.9,5.96,13555.139648
2020-12-14,0.961,7.35,0.72,-0.63,-0.37,0.75,0.023,2.89,0.9,5.95,13692.129883
2020-12-15,0.961,7.26,0.73,-0.62,-0.372,0.74,0.012,2.89,0.92,5.94,13763.30957
2020-12-16,0.959,7.28,0.73,-0.59,-0.328,0.74,0.017,2.86,0.92,5.94,13751.089844
2020-12-17,0.982,7.28,0.74,-0.58,-0.335,0.76,0.016,2.84,0.94,5.95,13889.870117
2020-12-18,0.984,7.23,0.74,-0.56,-0.333,0.73,0.017,2.81,0.95,5.96,13854.120117
2020-12-21,0.96,7.17,0.72,-0.61,-0.34,0.69,0.022,2.8,0.95,5.96,14134.849609
2020-12-22,0.951,7.16,0.7,-0.59,-0.349,0.7,0.016,2.8,0.93,5.95,13882.299805
2020-12-23,0.927,7.09,0.73,-0.61,-0.308,0.7,0.017,2.8,0.96,5.95,14015.019531
2020-12-29,0.965,6.95,0.71,-0.58,-0.345,0.76,0.035,2.8,0.94,5.93,13970.209961
2020-12-30,0.981,6.9,0.7,-0.56,-0.338,0.78,0.035,2.8,0.93,5.9,14201.570313
2021-01-04,0.984,6.88,0.68,-0.61,-0.364,0.75,0.033,2.71,0.93,5.86,14827.469727
2021-01-05,0.948,6.84,0.7,-0.6,-0.343,0.73,0.021,2.68,0.96,5.85,15147.570313
2021-01-06,1.03,7.04,0.75,-0.51,-0.314,0.78,0.027,2.7,1.04,5.89,15187.610352
2021-01-07,1.05,7.27,0.79,-0.54,-0.312,0.81,0.037,2.72,1.08,5.89,15356.400391
2021-01-08,1.09,7.4,0.81,-0.53,-0.312,0.82,0.038,2.75,1.13,5.89,15319.290039
2021-01-12,1.11,7.67,0.84,-0.48,-0.257,0.86,0.033,2.79,1.15,5.93,15460.030273
2021-01-13,1.071,7.69,0.81,-0.49,-0.312,0.84,0.028,2.73,1.1,5.95,15365.429688
2021-01-14,1.062,7.65,0.86,-0.53,-0.332,0.83,0.033,2.72,1.15,5.92,15070.129883
2021-01-15,1.048,7.51,0.81,-0.54,-0.32,0.81,0.033,2.71,1.11,5.99,15031.700195
2021-01-19,1.06,7.52,0.8,-0.52,-0.304,0.81,0.044,2.72,1.1,5.94,15003.990234
2021-01-20,1.051,7.58,0.83,-0.53,-0.302,0.8,0.04,2.73,1.1,5.94,15223.360352
2021-01-21,1.031,7.82,0.87,-0.53,-0.267,0.8,0.034,2.74,1.12,5.96,15520.599609
2021-01-22,1.092,8.06,0.84,-0.51,-0.278,0.82,0.04,2.77,1.1,5.94,15628.730469
2021-01-25,1.077,8.02,0.81,-0.54,-0.317,0.82,0.04,2.77,1.05,5.95,15710.19043
2021-01-27,1.06,7.72,0.8,-0.54,-0.311,0.8,0.041,2.77,1.04,5.95,15413.839844
2021-01-29,1.096,7.58,0.84,-0.52,-0.263,0.82,0.056,2.75,1.11,5.95,14821.990234
2021-02-02,1.122,7.59,0.91,-0.5,-0.232,0.93,0.057,2.75,1.12,6.13,15335.660156
2021-02-03,1.143,7.32,0.94,-0.47,-0.239,1.01,0.062,2.75,1.15,6.08,15233.150391
2021-02-04,1.196,7.41,0.96,-0.47,-0.234,1.04,0.061,2.78,1.15,6.07,15105.94043
2021-02-05,1.162,7.5,1.0,-0.46,-0.223,1.02,0.061,2.79,1.19,6.07,15007.299805
2021-02-08,1.238,7.5,1.01,-0.43,-0.223,1.05,0.071,2.82,1.19,6.04,15269.629883
2021-02-09,1.199,7.63,0.99,-0.45,-0.223,1.04,0.072,2.84,1.18,6.07,15630.570313
2021-02-10,1.19,7.78,0.99,-0.44,-0.213,1.05,0.082,2.84,1.15,6.01,15962.25
2021-02-18,1.338,7.74,1.14,-0.36,-0.079,1.16,0.099,3.03,1.29,6.13,15767.44043
2021-02-22,1.573,8.03,1.23,-0.32,-0.099,1.3,0.124,3.08,1.37,6.2,15336.950195
2021-02-24,1.581,8.12,1.31,-0.32,-0.041,1.26,0.125,3.08,1.38,6.15,14870.660156
2021-02-25,1.703,8.14,1.46,-0.27,0.03,1.3,0.149,3.09,1.54,6.18,14828.799805
2021-02-26,1.886,8.19,1.35,-0.25,-0.011,1.34,0.168,3.2,1.44,6.23,14507.450195
2021-03-01,1.64,8.3,1.35,-0.3,-0.097,1.31,0.16,3.21,1.45,6.21,14857.339844
2021-03-03,1.65,8.65,1.4,-0.32,-0.052,1.34,0.123,3.19,1.47,6.24,14932.389648
2021-03-04,1.747,8.54,1.49,-0.3,-0.062,1.38,0.143,3.21,1.54,6.21,14416.05957
2021-03-05,1.808,8.22,1.5,-0.3,-0.047,1.44,0.095,3.31,1.56,6.23,14412.30957
2021-03-08,1.746,8.05,1.53,-0.29,-0.038,1.47,0.12,3.42,1.59,6.22,13863.80957
2021-03-09,1.756,8.28,1.45,-0.31,-0.06,1.42,0.137,3.61,1.55,6.21,13475.719727
2021-03-10,1.686,8.29,1.41,-0.3,-0.061,1.37,0.131,3.57,1.53,6.25,13563.339844
2021-03-12,1.681,8.34,1.58,-0.32,-0.053,1.41,0.121,3.55,1.64,6.23,13897.030273
2021-03-15,1.767,8.65,1.54,-0.32,-0.091,1.43,0.116,3.65,1.62,6.2,13520.070313
2021-03-16,1.67,8.58,1.56,-0.34,-0.088,1.39,0.107,3.61,1.62,6.18,13642.950195
2021-03-17,1.695,8.62,1.58,-0.32,-0.035,1.41,0.102,3.59,1.63,6.19,13809.769531
2021-03-18,1.761,8.45,1.61,-0.27,-0.019,1.43,0.111,3.63,1.71,6.2,13963.919922
2021-03-19,1.78,8.69,1.59,-0.31,-0.046,1.4,0.123,3.63,1.74,6.19,13606.0
2021-03-22,1.736,8.85,1.55,-0.32,-0.058,1.39,0.088,3.6,1.69,6.18,13760.969727
2021-03-23,1.707,8.58,1.49,-0.34,-0.094,1.38,0.088,3.59,1.63,6.14,13607.269531
2021-03-24,1.63,9.27,1.47,-0.36,-0.122,1.35,0.078,3.55,1.62,6.15,13407.349609
2021-03-25,1.657,8.98,1.46,-0.37,-0.13,1.37,0.092,3.52,1.63,6.13,13421.160156
2021-03-26,1.632,9.23,1.49,-0.36,-0.098,1.38,0.088,3.49,1.67,6.12,13769.679688
2021-03-30,1.757,8.88,1.53,-0.26,-0.046,1.45,0.099,3.42,1.73,6.14,13888.44043
2021-03-31,1.763,8.89,1.55,-0.27,-0.041,1.44,0.104,3.39,1.74,6.18,13778.669922
2021-04-06,1.703,9.41,1.49,-0.3,-0.067,1.4,0.107,3.2,1.67,6.12,14083.339844
2021-04-07,1.669,9.62,1.5,-0.33,-0.064,1.37,0.098,3.17,1.68,6.08,13979.30957
2021-04-08,1.661,9.17,1.46,-0.33,-0.087,1.39,0.099,3.18,1.64,6.03,13989.94043
2021-04-09,1.677,9.15,1.5,-0.31,-0.04,1.37,0.102,3.16,1.67,6.02,13813.30957
2021-04-12,1.694,9.16,1.51,-0.32,-0.034,1.34,0.108,3.17,1.69,6.01,13495.719727
2021-04-15,1.692,9.1,1.45,-0.27,-0.041,1.27,0.089,3.28,1.56,6.13,13680.269531
2021-04-16,1.659,9.12,1.53,-0.27,-0.005,1.2,0.089,3.23,1.59,6.09,13720.740234
2021-04-19,1.64,9.17,1.53,-0.27,0.018,1.17,0.084,3.21,1.61,6.08,14117.799805
2021-04-20,1.705,9.33,1.5,-0.23,-0.009,1.24,0.084,3.21,1.58,6.07,14101.900391
2021-04-22,1.623,9.33,1.52,-0.27,-0.005,1.23,0.07,3.21,1.57,6.05,14209.44043
2021-04-23,1.659,9.07,1.51,-0.27,-0.003,1.23,0.07,3.22,1.58,6.04,14351.860352
2021-04-26,1.68,9.15,1.53,-0.26,-0.004,1.25,0.075,3.23,1.58,6.04,14224.450195
2021-04-27,1.665,9.1,1.56,-0.25,0.011,1.24,0.086,3.25,1.63,6.06,14264.080078
2021-04-28,1.657,9.08,1.53,-0.22,0.013,1.27,0.095,3.28,1.63,6.05,14398.379883
2021-04-30,1.673,9.13,1.54,-0.2,0.15,1.26,0.095,3.27,1.65,6.03,14438.570313
2021-05-06,1.629,9.33,1.51,-0.23,0.144,1.19,0.091,3.21,1.58,5.97,14210.599609
2021-05-07,1.609,9.23,1.49,-0.22,0.164,1.17,0.086,3.22,1.6,6.02,13933.80957
2021-05-10,1.642,9.3,1.51,-0.2,0.172,1.16,0.087,3.22,1.63,6.01,13917.969727
2021-05-11,1.652,9.26,1.54,-0.17,0.227,1.16,0.077,3.24,1.64,6.01,13966.790039
2021-05-12,1.702,9.45,1.59,-0.17,0.267,1.18,0.082,3.25,1.69,6.01,14064.870117
2021-05-17,1.679,9.38,1.57,-0.13,0.289,1.22,0.082,3.25,1.64,5.97,14456.540039
2021-05-18,1.71,9.48,1.56,-0.11,0.288,1.25,0.082,3.25,1.64,5.98,14450.599609
2021-05-19,1.701,9.55,1.58,-0.09,0.283,1.2,0.077,3.26,1.68,5.98,14484.450195
2021-05-20,1.697,9.48,1.54,-0.1,0.264,1.25,0.088,3.28,1.63,5.97,14535.099609
2021-05-21,1.664,9.46,1.54,-0.12,0.247,1.22,0.086,3.29,1.63,5.98,14417.459961
2021-05-25,1.617,9.4,1.46,-0.16,0.188,1.19,0.078,3.29,1.56,5.97,14846.450195
2021-05-27,1.563,9.2,1.49,-0.2,0.181,1.17,0.079,3.3,1.61,5.99,14897.19043
2021-05-28,1.624,8.87,1.49,-0.17,0.175,1.19,0.089,3.29,1.58,6.0,14852.879883
2021-06-01,1.627,8.71,1.5,-0.19,0.171,1.21,0.085,3.31,1.62,6.03,15034.780273
2021-06-02,1.617,9.18,1.49,-0.19,0.159,1.3,0.084,3.3,1.59,6.01,14857.910156
2021-06-04,1.624,8.93,1.46,-0.19,0.154,1.28,0.092,3.3,1.56,6.03,14870.910156
2021-06-08,1.551,9.01,1.45,-0.2,0.145,1.21,0.08,3.31,1.53,6.01,14716.980469
2021-06-09,1.517,9.04,1.41,-0.24,0.115,1.23,0.075,3.33,1.5,6.02,14718.400391
2021-06-10,1.435,9.04,1.38,-0.24,0.109,1.2,0.056,3.32,1.45,6.02,14893.589844
2021-06-11,1.436,9.2,1.38,-0.29,0.1,1.15,0.04,3.31,1.47,6.01,14801.240234
2021-06-15,1.446,9.19,1.38,-0.26,0.145,1.18,0.056,3.33,1.51,6.04,14673.339844
2021-06-16,1.495,9.04,1.44,-0.19,0.134,1.2,0.056,3.33,1.57,6.05,14295.929688
2021-06-17,1.59,8.78,1.4,-0.17,0.154,1.29,0.07,3.36,1.52,6.02,14472.370117
2021-06-18,1.546,9.05,1.37,-0.2,0.166,1.24,0.066,3.35,1.45,6.01,14583.669922
2021-06-21,1.474,9.33,1.41,-0.21,0.162,1.17,0.053,3.31,1.5,6.03,14641.290039
2021-06-22,1.545,9.33,1.4,-0.16,0.174,1.24,0.063,3.32,1.48,6.03,14696.290039
2021-06-23,1.515,9.28,1.42,-0.17,0.154,1.21,0.063,3.33,1.5,6.02,14843.830078
2021-06-24,1.522,9.17,1.41,-0.17,0.148,1.24,0.064,3.34,1.49,6.01,14784.799805
2021-06-25,1.519,9.2,1.45,-0.18,0.196,1.21,0.059,3.36,1.54,6.03,15003.849609
2021-06-28,1.539,9.11,1.41,-0.16,0.159,1.24,0.07,3.37,1.49,6.06,15150.169922
2021-06-29,1.496,9.04,1.42,-0.18,0.169,1.21,0.07,3.38,1.49,6.04,14999.799805
2021-06-30,1.486,9.12,1.39,-0.19,0.131,1.21,0.07,3.36,1.45,6.05,15161.700195
2021-07-06,1.428,9.38,1.32,-0.22,0.063,1.19,0.043,3.27,1.37,6.18,14667.650391
2021-07-07,1.351,9.31,1.29,-0.28,0.041,1.12,0.033,3.25,1.33,6.16,14940.049805
2021-07-08,1.282,9.32,1.26,-0.34,0.041,1.08,0.028,3.24,1.3,6.12,14882.900391
2021-07-12,1.279,8.91,1.32,-0.31,0.049,1.1,0.028,3.3,1.38,6.22,15161.519531
2021-07-13,1.29,9.1,1.34,-0.3,0.035,1.1,0.023,3.3,1.42,6.1,15189.290039
2021-07-14,1.304,9.25,1.29,-0.29,0.018,1.12,0.019,3.3,1.37,6.11,15056.320313
2021-07-15,1.253,8.96,1.26,-0.34,0.001,1.04,0.014,3.29,1.31,6.12,15169.330078
2021-07-16,1.248,8.83,1.24,-0.34,-0.014,1.03,0.019,3.28,1.31,6.13,14972.209961
2021-07-19,1.211,9.24,1.14,-0.37,-0.045,0.98,0.018,3.26,1.19,6.13,14992.900391
2021-07-26,1.15,9.27,1.22,-0.43,-0.071,0.9,0.015,3.25,1.29,6.17,14630.849609
2021-07-27,1.176,9.34,1.16,-0.44,-0.094,0.93,0.02,3.28,1.25,6.18,14093.639648
2021-07-28,1.122,9.33,1.17,-0.44,-0.095,0.93,0.016,3.29,1.26,6.19,14086.419922
2021-07-29,1.123,9.34,1.19,-0.45,-0.1,0.94,0.022,3.28,1.28,6.2,14515.320313
2021-07-30,1.149,9.12,1.2,-0.45,-0.103,0.94,0.022,3.29,1.24,6.2,14473.209961
2021-08-03,1.125,9.29,1.12,-0.47,-0.131,0.89,0.012,3.28,1.19,6.2,14736.919922
2021-08-04,1.116,9.19,1.13,-0.49,-0.143,0.9,0.007,3.29,1.19,6.2,14990.110352
2021-08-05,1.127,9.52,1.16,-0.5,-0.153,0.91,0.012,3.29,1.23,6.21,14872.230469
2021-08-06,1.162,9.59,1.24,-0.49,-0.117,0.95,0.017,3.3,1.31,6.23,14827.410156
2021-08-11,1.194,9.64,1.26,-0.44,-0.121,1.13,0.044,3.36,1.35,6.24,15021.169922
2021-08-12,1.16,9.8,1.25,-0.46,-0.127,1.09,0.028,3.36,1.36,6.23,14901.969727
2021-08-13,1.19,10.09,1.19,-0.46,-0.128,1.11,0.029,3.35,1.29,6.24,14799.030273
2021-08-17,1.113,10.26,1.15,-0.5,-0.117,1.03,0.012,3.35,1.26,6.23,14350.650391
2021-08-18,1.114,10.69,1.16,-0.49,-0.132,1.05,0.018,3.35,1.27,6.23,14454.110352
2021-08-20,1.056,10.63,1.14,-0.49,-0.152,1.02,0.013,3.36,1.26,6.23,14253.530273
2021-08-23,1.072,10.82,1.16,-0.47,-0.13,1.04,0.025,3.35,1.25,6.24,14535.879883
